Job Role,Company Name,Location,Date Posted,Apply Link,Company Link,No. of Applicants,Company / Job Details,Source
Business Development Executive,TeamLease,"Bangalore, Karnataka, India",2026-09-12,https://www.freshersworld.com/jobs/business-development-executive-jobs-opening-in-client-of-teamlease-at-bangalore-2949207,https://www.teamlease.com,22+ Applicants,"TeamLease is hiring a Business Development Executive. Proactively initiate sales calls to new corporate prospects, understand staffing and training needs, and close service contracts.",Freshersworld
Software Development Engineer,Progress Software,"Bangalore, Karnataka, India",2026-09-12,https://www.freshersworld.com/jobs/software-development-engineer-jobs-opening-in-a-client-of-freshersworld-at-bangalore-2949509,https://www.progress.com,40+ Applicants,"Software Development Engineer in Test opening at Progress Software. Develop automated testing frameworks, write scalable Python/Java test suites, and ensure zero-defect software releases.",Freshersworld
Sales Development Representative - India,WebEngage,"Bengaluru, Karnataka, India",07/09/2026,https://www.linkedin.com/jobs/view/4465808381,https://www.webengage.com,Actively Hiring,"Company: WebEngage | About Us WebEngage is a customer data platform and marketing automation suite that makes user engagement and retention simplified. A 10 year vintage rock solid SaaS play growing near-profitably on the back of great product and service experience. Offers a single dashboard solution to consumer companies to unify and analyse their customer data, engage with customers across multiple channels and personalise every message including in-line content on the web / mobile apps. We work with thousands of brands worldwide, across industries like E-Commerce, Edtech, Fintech, Foodtech, Media & Publications, Gaming, BFSI, Healthcare, and Online Retail. One of the hottest global SaaS companies, we've been recognized by G2 as a Marketing Automation Leader in Asia 2021. A battle hardened team, accessible founders and a resilient culture of sustainable growth with no shortcuts. A somewhat uncommon, in-the-ring view of building a company to last. Learn more about us at www.webengage",LinkedIn
Sales Development Representative,Coram AI,"Bengaluru, Karnataka, India",09/09/2026,https://www.linkedin.com/jobs/view/4447045843,https://www.coramai.org,Actively Hiring,"Company: Coram AI | At Coram AI, we’re reimagining video security for the modern world. Our cloud-native platform uses computer vision and AI to help businesses stay safe, make smarter decisions, and move faster; from real-time alerts to seamless clip sharing and multi-site visibility. You’ll be joining an ambitious, fast-moving team that values clarity, craftsmanship, and impact. Every person here has a voice, ships meaningful work, and helps shape how AI can make the world safer and more connected. The Role We’re building a world-class sales team and are looking for a highly motivated Sales Development Representative (SDR) in Bangalore to support our US-based Account Executives. This role is responsible for generating qualified pipeline by identifying, reaching out to, and engaging potential customers for Coram AI’s cloud video security platform. Responsibilities Work closely with the US sales team to build and manage a qualified pipeline of opportunities Conduct outbound prospecting",LinkedIn
Sales Development Representative - US,Observe.AI,"Bengaluru, Karnataka, India",11/09/2026,https://www.linkedin.com/jobs/view/4462432890,https://www.observe.ai,Actively Hiring,"Company: Observe.AI | Direct message the job poster from Observe.AI Rakshith Rajappa Rakshith Rajappa Talent Partner @ Observe.ai About Us Observe.AI is the AI Agents platform for customer experience, designed to help organizations deliver faster, smarter, and more efficient customer service at scale. The platform enables businesses to deploy specialized AI agents that autonomously execute work across the full CX lifecycle—from handling customer conversations to supporting frontline teams and optimizing operations. Each AI agent is purpose-built for a specific role, equipped to understand context, make decisions, take action, and continuously improve outcomes. This allows organizations to increase resolution speed, elevate service quality, and reduce operational costs while empowering your frontline team to focus on higher-value work. Built on a CX-native foundation, Observe.AI works with 300+ global brands in Financial Services, Insurance, Healthcare and Consumer Services, including b",LinkedIn
Sales Development Representative,Lifie AI,"Bengaluru, Karnataka, India",06/09/2026,https://www.linkedin.com/jobs/view/4463007031,https://www.lifie.ai,Actively Hiring,"Company: Lifie AI | About Lifie AI Lifie AI helps businesses automate customer engagement across voice calls, chat, and outbound campaigns. Our AI agents help sales and operations teams respond to leads faster, run high-volume outreach, qualify prospects, verify data, and improve conversion without increasing headcount. Backed by angel investors and experienced enterprise technology leaders, Lifie AI has crossed $120K in ARR and is continuing to grow. We are running pilots with NASDAQ-listed enterprises and building vendor and technology partnerships with multiple enterprise platforms. We work with businesses across India, North America, and other global markets. We are now expanding our sales team and looking for SDRs who can help us build a consistent, predictable pipeline. About the Role We are hiring a Sales Development Representative to identify target accounts, engage decision-makers, qualify opportunities, and book meetings for our sales team. This is a full-time, on-site role b",LinkedIn
Sales Development Representative,SimpleGrid,"Bengaluru, Karnataka, India",12/09/2026,https://www.linkedin.com/jobs/view/4466195321,https://www.simplegrid.com,Actively Hiring,"Company: SimpleGrid | About Us: SimpleGrid is an AI-native operations cloud for growing mid-market manufacturers and inventory-led businesses. It brings inventory, procurement, sales orders, production, costing, planning and forecasting into one system while connecting with tools customers already use. We are building our US go-to-market motion and need an SDR who can open doors with manufacturing leaders and help create a repeatable pipeline. ﻿ Location: Bangalore-based Stipend: 10-18 LPA Mode: On-site Work Description: Your job is to create qualified sales conversations with American manufacturers. You will research target accounts, reach owners and operations leaders through thoughtful multi-channel outreach, understand how each business runs today, and determine whether SimpleGrid solves a material operating problem. You will work directly with the founders and help sharpen the ICP by reporting which sectors, pain points, personas and messages produce genuine buyer interest. Respon",LinkedIn
Sales Development Representative,Brivo,"Bengaluru, Karnataka, India",11/09/2026,https://www.linkedin.com/jobs/view/4464771637,https://www.brivo.com,Actively Hiring,"Company: Brivo | Location: Bangalore Description We are looking for a driven, curious, and coachable Sales Development Representative (SDR) to join our growing sales team. In this role, you will be responsible for generating and qualifying sales opportunities through a combination of outbound prospecting and inbound lead management. As the first point of contact for prospective customers, you'll engage decision-makers, understand their business needs, and schedule qualified meetings for our Account Executives. This is a high-impact role with a clear path to career growth within sales. Key Responsibilities Prospect into target accounts through cold calling, email, LinkedIn, and other outbound channels. Respond to and qualify inbound leads generated through marketing campaigns, website inquiries, events, and partner referrals. Must be done in a timely manner Conduct discovery conversations to understand customer needs, challenges, and buying timelines. Generate new business opportunities",LinkedIn
Sales Development Representative,AsteroidX,"Bengaluru, Karnataka, India",08/09/2026,https://www.linkedin.com/jobs/view/4463982596,https://www.asteroidx.com,Actively Hiring,"Company: AsteroidX | Job Details: Title : Sales Development Representative (SDR) Location : Jayanagar, Bangalore Work Mode : 5 days a week in office Shift : 6:30 PM to 3:30 AM IST (Evening shift) Budget : 6.5 LPA to 9 LPA Please note that we do not provide cab facilities. However, for women employees, we have a separate arrangement to ensure their safety. They will log off from the office at 9 PM, commute home, and continue working from there until the end of their shift. ﻿We are a rapidly growing Amazon performance marketing agency based in Bangalore. Our dedication to driving growth for clients through data-driven and innovative solutions has positioned us as a top player in the industry. Recently recognized as one of the ""Top 15 Advertising Startups Making Waves in Toronto,"" AsteroidX manages over $20 million in Amazon Ad spend annually and is certified as an Amazon Partner. You can learn more about us at https://www.asteroidx.com/. As we continue to expand our team, we are actively",LinkedIn
Account Development Representative,Kong,"Bengaluru, Karnataka, India",12/09/2026,https://www.linkedin.com/jobs/view/4465909521,https://www.kong.com,Actively Hiring,"Company: Kong | Are you ready to unlock intelligence? If you don’t think you meet all of the criteria below but are still interested in the job, please apply. Nobody checks every box - we’re looking for candidates that are particularly strong in a few areas, and have some interest and capabilities in others. The is a hybrid role is based in Bangalore. About The Role At Kong, our Sales Development team works closely with our partners in both Sales and Marketing to build fanatical customer enthusiasm around Kong. Sales Development reps are responsible for identifying and qualifying new opportunities for our sales organization. We view our Sales Development program as the best way to turbocharge a long and successful career in sales and view our Sales Development Representatives (SDRs) as the next wave of Account Executives at Kong. To aid in this endeavor, we invest heavily in the training and development of our team. This includes a 2-week long sales bootcamp, weekly 1-1 mentorship, and",LinkedIn
Enterprise Sales Development Representative - US,Leena AI,"Bengaluru, Karnataka, India",08/09/2026,https://www.linkedin.com/jobs/view/4466070014,https://www.leenaai.com,Actively Hiring,"Company: Leena AI | About Leena AI: Leena AI is a leading HR automation platform that helps enterprises streamline HR processes, enhance employee engagement, and drive productivity. We are rapidly expanding and are looking for a motivated Enterprise Sales Development Representative (SDR) to join our global team and focus on the North America market. Role Overview: As an Enterprise Sales Development Representative (SDR) for the North America market, you will play a crucial role in driving outbound sales efforts by identifying, prospecting, and generating qualified leads for our sales team. This role requires a highly motivated and goal-oriented individual who can connect with enterprise-level decision-makers across the region. Key Responsibilities: Outbound Prospecting: Identify and engage with prospects in North America through cold calls, emails, LinkedIn, and other communication channels to initiate conversations and qualify leads. Lead Qualification: Identify customer pain points, n",LinkedIn
Business Development Representative,Gumlet,"Bengaluru, Karnataka, India",06/09/2026,https://www.linkedin.com/jobs/view/4464995175,https://www.gumlet.com,Actively Hiring,"Company: Gumlet | Direct message the job poster from Gumlet Dolphin Jeffrey Carvalho Dolphin Jeffrey Carvalho HR Professional with 5 years of strong experience in Talent Acquisition, Stakeholder Management, Vendor Management, Employee Engagement and HR… Role Overview: Gumlet is looking for a high-performing BDR to drive outbound pipeline and help scale our sales engine.This role blends high-velocity prospecting with strategic selling - you’ll engage mid-market and enterprise prospects, test messaging, and directly impact revenue. You’ll work closely with AEs and Marketing to build pipeline, shape processes, and scale what works. About Gumlet: Gumlet is a PeakXV (formerly Sequoia SEA)-backed, fast-growing global SaaS company from India, building a modern media delivery infrastructure for images and videos. Founded in 2019, Gumlet helps businesses automatically process, optimize, and deliver high-performance media across web and mobile apps - without complex developer workflows. Trusted ",LinkedIn
Sales Developement Representatives (1-3 years),Volopay,"Bengaluru, Karnataka, India",12/09/2026,https://www.linkedin.com/jobs/view/4466554931,https://www.volopay.com,Actively Hiring,"Company: Volopay | About Us Volopay is a Y Combinator-backed start-up that combines corporate cards, bill payments, approvals, expense reimbursements, and accounting automation into a single platform. We empower businesses to manage their financial operations seamlessly by providing real-time visibility, control, and automation over their spending. We are backed by top investors and have expanded beyond Southeast Asia, now operating in the US to empower businesses with our innovative financial solutions. We need people who are deeply excited about our vision and passionately curious about transforming the way businesses manage their finances. Key Responsibilities Conduct market research to identify target accounts, key decision-makers, and selling opportunities in the US market. Design and execute outbound prospecting campaigns across cold calling, LinkedIn, email, WhatsApp, and other relevant channels to generate qualified meetings. Build and maintain a strong sales pipeline through c",LinkedIn
"Business Development Representative II, U4B (Sales Plan)",Uber,"Bengaluru, Karnataka, India",11/09/2026,https://www.linkedin.com/jobs/view/4467075708,https://www.uber.com,Actively Hiring,"Company: Uber | About The Role We're looking for a driven Business Development Representative to support our Uber for Business sales team. This high impact position will provide sales support to Account Executives through the development of qualified leads that result in achieving our business goals. If you're looking for career growth, this role will serve as a training ground for a pathway into an Account Executive position with demonstrated success. You'll be responsible for conducting outbound prospecting campaigns (calls, email and Linkedin). Your day-to-day job will be developing a rapport with contacts in an effort to understand where the prospect is in the buying cycle. Working with Account Executives, you'll ensure that the leads provided are properly qualified and will progress through the sales funnel. This involves gathering key information to update our Salesforce system and identifying next steps for Mid Market Account Executives to connect with these prospects. What You'",LinkedIn
Sales Development Representative - Fresher,theBackspace.co,"Bengaluru, Karnataka, India",06/09/2026,https://www.linkedin.com/jobs/view/4463859393,https://www.thebackspace.in,Actively Hiring,"Company: theBackspace.co | Sales Development Representative (SDR) Location: HSR Layout, Bangalore Experience: Fresher to 1 year Compensation For Freshers ₹3 LPA during the first 6 months (Probation) ₹5 LPA Fixed post successful completion of probation For candidates with up to 1 year of experience Compensation will be based on current CTC and relevant experience About the Role We are looking for an energetic and driven Sales Development Representative (SDR) to join our team. This is an entry-level sales role focused on identifying potential customers, starting conversations, qualifying prospects, and creating new business opportunities for the sales team. You don't need years of sales experience. We're looking for someone who is confident communicating with people, willing to learn, comfortable with outbound outreach, and excited about building a career in sales. Primary Responsibilities Identify and research potential customers and target accounts. Reach out to prospects through cold ",LinkedIn
Business Development Representative (BDR),Siemens Digital Industries Software,"Bengaluru, Karnataka, India",07/09/2026,https://www.linkedin.com/jobs/view/4455434294,https://www.siemens.com,Actively Hiring,"Siemens Digital Industries Software is a leading provider of solutions for the design, simulation, and manufacture of products across many different industries. Formula 1 cars, skyscrapers, ships, space exploration vehicles, and many of the objects we see in our daily lives are being conceived and manufactured using our Product Lifecycle Management (PLM) software. Position Overview This role is responsible for independently implementing outbound prospecting and qualification activities, engaging and navigating customer organizations to reach key decision makers, and driving opportunity qualification through structured discovery and multi-channel outreach. It handles the progression of opportunities to sales-ready status, maintains accurate CRM data and pipeline visibility, and applies sound judgment in prioritization and customer engagement. The role collaborates closely with sales teams and partners, adapts approaches based on customer context, and operates with a high degree of owner",LinkedIn
Sales Development Representative,Ema,"Bengaluru, Karnataka, India",12/09/2026,https://www.linkedin.com/jobs/view/4465947195,https://www.ema.com,Actively Hiring,"Company: Ema | About Ema Ema is building the world’s leading Agentic AI platform to transform enterprise productivity. We enable organizations to delegate repetitive tasks to Ema, the Universal AI Employee, delivering 10x gains in workforce efficiency, across functions. Founded by former executives from Google, Coinbase, Flipkart, and Okta, our team includes engineers from premier tech companies and graduates of Stanford, MIT, UC Berkeley, CMU, and IITs. We are backed by industry leading investors including Accel, Naspers/Prosus, Section32, and angels like Sheryl Sandberg and Dustin Moskovitz. Headquartered in Silicon Valley and with offices in London, Bangalore and Vancouver, Ema is at the frontier of what Agentic AI can do in production — we ship real systems that run real business processes at scale. The Role We are hiring an experienced Enterprise Business Development Representative (BDR) to own strategic account development and generate high-quality sales qualified leads (SQLs) wi",LinkedIn
Sales Development Representative,The Takeoff AI,"Bengaluru, Karnataka, India",08/09/2026,https://www.linkedin.com/jobs/view/4464859901,https://www.thetakeoff.ai,Actively Hiring,"Company: The Takeoff AI | Sales Development Representative (US Market) Location: Bangalore, India Experience: 3+ years of SDR/BDR experience selling into the US market Compensation: Competitive, depending on experience and seniority Joining: Immediate / ASAP About ContraVault ContraVault is building AI-powered software for industrial construction companies to make estimating and bidding faster, more accurate, and less manual. Our technology helps estimating and commercial teams analyze bid packages, extract requirements, automate takeoffs from engineering drawings, identify discrepancies, and move from RFP to pricing faster. We’re looking for an experienced US-focused SDR who can help us build pipeline and start meaningful conversations with decision-makers across the industrial construction and engineering space. What you'll do Own outbound prospecting into the US market across email, cold calling, LinkedIn, and other channels. Research target companies, accounts, and decision-makers ",LinkedIn
Sales Development Representative,Skill Veda,Greater Bengaluru Area,08/09/2026,https://www.linkedin.com/jobs/view/4464878675,https://www.skillveda.in,Actively Hiring,"Skill Veda provided pay range This range is provided by Skill Veda. Your actual pay will be based on your skills and experience — talk with your recruiter to learn more. Base pay range ₹700,000.00/yr - ₹900,000.00/yr Direct message the job poster from Skill Veda Prerit Choudhary Prerit Choudhary Co-Founder & CEO @ SkillVeda | AI Agents for GTM Hiring | Adjunct Faculty | Ex-Head of Ops, Seekho.ai(acquired by CollegeDekho) Sales Development Representative (SDR) Location: Bengaluru Work Model: Hybrid Experience: 1–3 years Market: North America / US Compensation: ₹7–9 LPA About the Company: We’re a high-growth finance company being built by founders who have built companies twice before and taken two successful exits . We’re now building our next venture in financial services and are looking for an ambitious Sales Development Representative to join our early GTM team. This is an opportunity to work closely with an experienced founding team, take ownership of the US market, and grow with th",LinkedIn
Business Development Representative*,Meltwater,"Bengaluru, Karnataka, India",06/09/2026,https://www.linkedin.com/jobs/view/4454979818,https://www.meltwater.com,Actively Hiring,"Company: Meltwater | Description What We’re Looking For: Ready to dive into the world of Business Development ? We're searching for someone like you to join our team and play a pivotal role in shaping our growth strategy. When you come aboard, you'll be leading proactive outbound prospecting, driving new leads and collaborating closely with our global BDR team. Your insights and efforts will be crucial in identifying and qualifying opportunities that propel our success forward. At Meltwater, it's not just a job - it's a journey of personal and professional growth. You'll find yourself in an environment that nurtures your talents, fosters mentorship, and champions inclusive leadership. Rub elbows with seasoned sellers and strong leaders who are ready to guide you every step of the way. Join us, and you'll be part of a diverse community that celebrates your unique contributions and empowers you to reach your full potential. Let's embark on this adventure together and make waves in the wo",LinkedIn
Sales Specialist - B2B SaaS(International),BiteSpeed,"Bengaluru, Karnataka, India",11/09/2026,https://www.linkedin.com/jobs/view/4464788943,https://www.bitespeed.in,Actively Hiring,"Company: BiteSpeed | Direct message the job poster from BiteSpeed Nikita Singh Rawat Nikita Singh Rawat Founder’s Office (Talent and Hiring) @BiteSpeed About BiteSpeed Hey there! We are a Sequoia backed SaaS startup on a mission to help e-commerce brands embrace conversational commerce as the future of selling online. Currently, 2000+ Shopify brands across 50+ countries use BiteSpeed to drive 20%+ revenue doing everything from Whatsapp marketing to chatbots & handling support across channels. 💡 Read more about our mission and the story of commerce here- https://www.notion.so/bitespeed/BiteSpeed-s-Mission-the-Future-of-Commerce-b3cf14a080d94654ba46693c8cacd24f Check out more about us here - https://www.bitespeed.co/ and do read through our 200+ odd 5-star reviews to get a sense of what our customers say about us here - https://apps.shopify.com/bitespeed-fb-messenger-chatbot (we openly brag about this 😉) We’ve had some solid investors back us (making it easier for you to stalk us since y",LinkedIn
Sales Development Representative (MEA),Appknox,"Bengaluru, Karnataka, India",08/09/2026,https://www.linkedin.com/jobs/view/4464203258,https://bengaluru.cataloxy.in,Actively Hiring,"Company: Appknox | a Bit About Us Appknox is one of the top Mobile Application Security companies, recognized by Gartner and G2. We are a profitable B2B SaaS startup headquartered in Singapore, with our team working from Bengaluru. Our primary goal is to help businesses and mobile developers secure their mobile applications while maintaining delivery speed and enabling high-quality security testing. Appknox has helped secure mobile applications for Fortune 500 companies and major brands across India, South-East Asia, the Middle East, the US, and Europe. We have secured 300+ enterprises globally and continue to expand rapidly across international markets. We are a 75+ member team of passionate individuals working to make an impact and helping some of the biggest companies globally. We operate in a highly collaborative, fast-paced environment where ownership and execution matter. If you have what it takes to be part of the team, we’d love to speak with you. Role Overview We are looking f",LinkedIn
Sales Development Representative MEA Region,Appknox,"Bengaluru, Karnataka, India",08/09/2026,https://www.linkedin.com/jobs/view/4463971632,https://bengaluru.cataloxy.in,Actively Hiring,"Company: Appknox | Direct message the job poster from Appknox Vasudha Srivastav Vasudha Srivastav People & Talent | SaaS | GTM Growth | Scaling Teams A BIT ABOUT US Appknox is one of the top Mobile Application Security companies, recognized by Gartner and G2. We are a profitable B2B SaaS startup headquartered in Singapore, with our team working from Bengaluru. Our primary goal is to help businesses and mobile developers secure their mobile applications while maintaining delivery speed and enabling high-quality security testing. Appknox has helped secure mobile applications for Fortune 500 companies and major brands across India, South-East Asia, the Middle East, the US, and Europe. We have secured 300+ enterprises globally and continue to expand rapidly across international markets. We are a 75+ member team of passionate individuals working to make an impact and helping some of the biggest companies globally. We operate in a highly collaborative, fast-paced environment where ownership ",LinkedIn
Sales Development Representative,Mareana,"Bengaluru, Karnataka, India",12/09/2026,https://www.linkedin.com/jobs/view/4452801317,https://www.mareana.com,Actively Hiring,"Company: Mareana | Direct message the job poster from Mareana Komal Mittal Komal Mittal Building High-Performing Teams @Mareana Job Description: Sales Development Representative (SDR), North America Location: Bengaluru Shift: US Shift About the Role We are seeking a Senior Sales Development Representative (SDR) to lead the front end of our inbound funnel. In this role, you will make sure every lead from our marketing-led growth engine receives timely, professional engagement and is guided smoothly through the early stages of our customer journey. This is not an entry-level role. We are looking for someone who has successfully performed the SDR function before, thrives in environments where processes are still evolving, and brings both the discipline to deliver results today and the initiative to shape how we work tomorrow. The work is methodical. You will use AI every day to research accounts and draft outreach, and as volume grows you will help automate the parts of the job that start",LinkedIn
Founding Enterprise Sales Development Representative (SDR),Opsolute,"Bengaluru, Karnataka, India",08/09/2026,https://www.linkedin.com/jobs/view/4464847801,https://www.opsolute.io,Actively Hiring,"Role: Founding Enterprise Sales Development Representative (SDR) | Company: Opsolute | Location: Bengaluru, Karnataka, India | Direct Apply: https://www.linkedin.com/jobs/view/4464847801",LinkedIn
Business Development Representative-Japan,GoComet,"Bengaluru, Karnataka, India",07/09/2026,https://www.linkedin.com/jobs/view/4464509325,https://www.gocomet.com,Actively Hiring,"Company: GoComet | Direct message the job poster from GoComet Abhimanyu Shrimal Abhimanyu Shrimal Assistant Recruitment Manager at Gocomet| Technical & Non-Technical Recruiter| HR Generalist |Talent spotter | Helping you find the right job &the… Why Join GoComet as a Business Development Representative? Sales Development is the foundation of our sales organization, where new business opportunities come to life. Within the Business Development Representative (BDR) role, we support outbound sales teams by assisting them through strategic prospecting efforts and extensive account research. BDRs consistently make a tangible impact in the Sales Development Organization by generating millions of dollars of new business pipeline each year. Additionally, BDRs are enrolled in an intensive sales training program that has been built specifically for the benefit of current university students and recent graduates. The purpose of our program is to provide new professionals with the fundamental skil",LinkedIn
Inside Sales Executive,XfilesPro,"Bengaluru, Karnataka, India",11/09/2026,https://www.linkedin.com/jobs/view/4466180404,https://www.xfilespro.com,Actively Hiring,"Company: XfilesPro | About Us: XfilesPro Labs Pvt.Ltd. is a leading SaaS company specializing in innovative Salesforce document and data management solutions. As a trusted Salesforce ISV partner,XfilesPro Labs offers a robust portfolio of over five B2B applications on AppExchange, under the brandsXfilesPro and Data Archive. Their document management suite includes powerful tools for document generation, storage, and full lifecycle management, while their data management solutions provide seamless archiving and backup capabilities.XfilesPro Labs is committed to transforming the way businesses manage their Salesforce data and documents, driving efficiency and innovation. Job Overview: We are looking for a highly motivated and results-driven Inside Sales Executive to drive outbound sales initiatives across the US market. The ideal candidate will be responsible for executing multi-channel outreach strategies, identifying high-value prospects, and initiating meaningful conversations that le",LinkedIn
Business Development Representative,Provenir,"Bengaluru, Karnataka, India",12/09/2026,https://www.linkedin.com/jobs/view/4465560787,https://www.provenir.in,Actively Hiring,"Role: Business Development Representative | Company: Provenir | Location: Bengaluru, Karnataka, India | Direct Apply: https://www.linkedin.com/jobs/view/4465560787",LinkedIn
Business Development Executive,Netscribes,"Bengaluru, Karnataka, India",12/09/2026,https://www.linkedin.com/jobs/view/4465907295,https://www.netscribes.org,Actively Hiring,"Company: Netscribes | About This Job Netscribes Location: Bengaluru, Karnataka, India Work Mode: On-site Industry: IT Services and IT Consulting,Market Research,Information Services Job Description Netscribes is a global leader in data, insights, and digital solutions, helping the world’s largest organizations accelerate growth and innovation. As a growth catalyst, we empower sales, marketing, product development, and strategy through a unique blend of domain expertise and technological capabilities. Our end-to-end solutions span data engineering, advanced analytics, AI, and intelligent automation—built to scale and adapt to dynamic business environments. We partner with clients across the implementation journey, aligning with their ecosystem to deliver actionable intelligence, operational efficiency, and competitive advantage. For more information, visit www.netscribes.com. Key Responsibilities Conduct outbound cold calls, LinkedIn outreach and email outreach campaigns to generate qua",LinkedIn
Inside Sales Specialist,NoBroker.com,"Bengaluru, Karnataka, India",06/09/2026,https://www.linkedin.com/jobs/view/4463726071,https://www.nobroker.in,Actively Hiring,"Role: Inside Sales Specialist | Company: NoBroker.com | Location: Bengaluru, Karnataka, India | Direct Apply: https://www.linkedin.com/jobs/view/4463726071",LinkedIn
Business Development Specialist,Allegis Global Solutions,"Bengaluru, Karnataka, India",09/09/2026,https://www.linkedin.com/jobs/view/4431920081,https://www.allegisgroup.com,Actively Hiring,"Company: Allegis Global Solutions | Direct message the job poster from Allegis Global Solutions Soundarya Dass Soundarya Dass Sr Recruitment Relationship Manager About the Role We are seeking a highly motivated and results-driven Business Development Executive to drive new business opportunities, generate qualified leads, and build strong client relationships. The ideal candidate will have hands-on experience in cold calling, lead generation, and B2B sales, with the ability to identify and engage key decision-makers across target organizations. Key Responsibilities Generate new business opportunities through cold calling, networking, referrals, and market research. Identify, qualify, and nurture prospective clients to build a strong sales pipeline. Schedule meetings and presentations with key stakeholders and decision-makers. Develop and maintain strong relationships with prospective and existing clients. Understand client requirements and coordinate with internal teams to propose suit",LinkedIn
Business Development Consultant,MarketStar India (Regalix),"Bengaluru, Karnataka, India",08/09/2026,https://www.linkedin.com/jobs/view/4464861374,https://www.marketstar.com,Actively Hiring,"Company: MarketStar India (Regalix) | Direct message the job poster from MarketStar India (Regalix) Amir Mumtaz Amir Mumtaz 🛠️ Engineer turned Recruiter | Executive & Leadership Hiring | Google · LinkedIn · IBM · Reddit | SaaS & Tech | APAC · NA · EMEA | ⚽ Football… 🚀 MarketStar is Hiring for Business Development Representative | 📍 Bangalore | WFO | US Shift 💼 Experience: 4+ Years Are you a seasoned B2B SaaS sales professional who loves the thrill of the hunt — building pipelines, opening doors, and winning enterprise deals? This one's for you. 👇 What you'll be doing: ⚡ Represent Google Chrome Enterprise — one of the world's most recognised technology brands ⚡ Own outbound outreach — calls, emails, LinkedIn — and build your own pipeline from scratch ⚡ Target US enterprise markets across diverse industries ⚡ Qualify prospects using the latest methodologies and create sales-qualified opportunities ⚡ Collaborate with Google stakeholders and internal field sales teams to drive deals forwar",LinkedIn
Sales Specialist,Cube,"Bengaluru, Karnataka, India",06/09/2026,https://www.linkedin.com/jobs/view/4464103083,https://www.cube.io,Actively Hiring,"Role: Sales Specialist | Company: Cube | Location: Bengaluru, Karnataka, India | Direct Apply: https://www.linkedin.com/jobs/view/4464103083",LinkedIn
Business Development Executive ANZ,Fractal,"Bengaluru, Karnataka, India",11/09/2026,https://www.linkedin.com/jobs/view/4456873150,https://www.fractal.in,Actively Hiring,"Company: Fractal | It's fun to work in a company where people truly BELIEVE in what they are doing! We're committed to bringing passion and customer focus to the business. Job Description Business Development Executive – ANZ (Bengaluru) Fractal is one of the most prominent players in the Data, Cloud, AI, and Design space. Our mission is to power every human decision in the enterprise and uses the power of AI to help the world’s most admired Fortune 500 companies to achieve this. We are a recognized leader by analyst firms like Gartner, Forrester, HFS in areas including Customer Engagement. Computer Vision, and functional capabilities. Fractal listed publicly on the NSE and BSE in February 2026, the first AI-focused enterprise in India to do so, underlining the scale, maturity, and momentum of the business. We are at the forefront of frontier and foundational AI development, investing significantly in our own enterprise AI platform, Cogentiq, and are uniquely positioned working with the",LinkedIn
Business Development Executive,DiveIn Media,"Bengaluru, Karnataka, India",08/09/2026,https://www.linkedin.com/jobs/view/4463425625,https://www.diveinmedia.com,Actively Hiring,"Company: DiveIn Media | Job Description : Business Development Executive Business Development Executive (BDE) Company: Divein Media Private Limited Location: Bengaluru Work Mode: Work from Office Experience: 0–1 Year About Divein Media Divein Media is a growing Influencer Marketing and MarTech company based in Bengaluru. We help brands build impactful marketing campaigns and are expanding our services across digital marketing and technology solutions. We are looking for a Business Development Executive who is enthusiastic, confident and eager to build a career in sales and business development. Key Responsibilities Identify and generate new business opportunities through cold calling, LinkedIn outreach, email campaigns and other outbound channels. Research potential clients and identify relevant business opportunities. Connect with prospects and understand their business and marketing requirements. Introduce and pitch Divein Media's Influencer Marketing, Digital Marketing and related s",LinkedIn
"Lead Generation Representative, India MRC",Amazon Web Services (AWS),"Bengaluru, Karnataka, India",12/09/2026,https://www.linkedin.com/jobs/view/4458255562,https://www.amazon.com,Actively Hiring,"Role: Lead Generation Representative, India MRC | Company: Amazon Web Services (AWS) | Location: Bengaluru, Karnataka, India | Direct Apply: https://www.linkedin.com/jobs/view/4458255562",LinkedIn
Sales Consultant,DemandNXT,"Bengaluru, Karnataka, India",12/09/2026,https://www.linkedin.com/jobs/view/4466511627,https://www.demandnxt.com,Actively Hiring,"Role: Sales Consultant | Company: DemandNXT | Location: Bengaluru, Karnataka, India | Direct Apply: https://www.linkedin.com/jobs/view/4466511627",LinkedIn
"Business Development Representative (Remote, Full-Time)",Smart Working,"Bengaluru, Karnataka, India",07/09/2026,https://www.linkedin.com/jobs/view/4463422233,https://www.smartworking.io,Actively Hiring,"Role: Business Development Representative (Remote, Full-Time) | Company: Smart Working | Location: Bengaluru, Karnataka, India | Direct Apply: https://www.linkedin.com/jobs/view/4463422233",LinkedIn
